BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
647	-3.77441	-3.77742	5.43756e-05
648	-3.77435	-3.77741	5.44976e-05
649	-3.7778	-3.77741	5.44168e-05
650	-3.77738	-3.77741	5.43331e-05
651	-3.77909	-3.77742	5.43108e-05
652	-3.77943	-3.77742	5.43152e-05
653	-3.77943	-3.77742	5.43192e-05
654	-3.77692	-3.77742	5.42416e-05
655	-3.77587	-3.77742	5.42103e-05
656	-3.77701	-3.77742	5.41312e-05
657	-3.77691	-3.77742	5.40543e-05
658	-3.77788	-3.77742	5.39768e-05
659	-3.7747	-3.77742	5.40521e-05
660	-3.77783	-3.77742	5.39738e-05
661	-3.7794	-3.77742	5.39755e-05
662	-3.77711	-3.77742	5.3896e-05
663	-3.77877	-3.77742	5.38534e-05
664	-3.77728	-3.77742	5.37727e-05
665	-3.78113	-3.77743	5.39798e-05
666	-3.77929	-3.77743	5.39711e-05
667	-3.77535	-3.77743	5.39799e-05
668	-3.78019	-3.77743	5.4058e-05
669	-3.77813	-3.77743	5.39873e-05
670	-3.77872	-3.77743	5.39409e-05
671	-3.77872	-3.77743	5.38946e-05
672	-3.77531	-3.77743	5.39067e-05
673	-3.77597	-3.77743	5.38703e-05
674	-3.77817	-3.77743	5.38015e-05
675	-3.77482	-3.77743	5.38607e-05
676	-3.7779	-3.77743	5.37856e-05
677	-3.77777	-3.77743	5.37085e-05
678	-3.77661	-3.77743	5.36427e-05
679	-3.77503	-3.77742	5.36793e-05
680	-3.77581	-3.77742	5.36524e-05
681	-3.77917	-3.77742	5.36353e-05
682	-3.77875	-3.77742	5.35917e-05
683	-3.77738	-3.77742	5.35133e-05
684	-3.7771	-3.77742	5.34372e-05
685	-3.77978	-3.77743	5.34694e-05
686	-3.77597	-3.77743	5.34335e-05
687	-3.77851	-3.77743	5.33792e-05
688	-3.7768	-3.77743	5.33094e-05
689	-3.77574	-3.77742	5.32882e-05
690	-3.77785	-3.77742	5.32145e-05
691	-3.77619	-3.77742	5.31677e-05
692	-3.77766	-3.77742	5.30919e-05
693	-3.77771	-3.77742	5.30169e-05
694	-3.77697	-3.77742	5.29446e-05
695	-3.77771	-3.77742	5.28701e-05
696	-3.77746	-3.77742	5.27941e-05
697	-3.77508	-3.77742	5.28249e-05
698	-3.77661	-3.77742	5.27619e-05
699	-3.77793	-3.77742	5.26915e-05
700	-3.7778	-3.77742	5.26191e-05
701	-3.7763	-3.77742	5.25685e-05
702	-3.77563	-3.77742	5.25551e-05
703	-3.77662	-3.77741	5.24924e-05
704	-3.78089	-3.77742	5.26495e-05
705	-3.77569	-3.77742	5.26319e-05
706	-3.77959	-3.77742	5.26469e-05
707	-3.78	-3.77742	5.26984e-05
708	-3.7769	-3.77742	5.26291e-05
709	-3.7796	-3.77743	5.26445e-05
710	-3.77707	-3.77743	5.25728e-05
711	-3.77528	-3.77742	5.25856e-05
712	-3.77716	-3.77742	5.2513e-05
713	-3.77797	-3.77742	5.2445e-05
714	-3.77836	-3.77742	5.23879e-05
715	-3.77723	-3.77742	5.23153e-05
716	-3.77741	-3.77742	5.22422e-05
717	-3.77597	-3.77742	5.22085e-05
718	-3.77836	-3.77742	5.21523e-05
719	-3.777	-3.77742	5.2083e-05
720	-3.77836	-3.77742	5.20269e-05
721	-3.77572	-3.77742	5.20087e-05
722	-3.77899	-3.77742	5.1982e-05
723	-3.78056	-3.77743	5.20906e-05
724	-3.78008	-3.77743	5.21474e-05
725	-3.77647	-3.77743	5.20924e-05
726	-3.77729	-3.77743	5.2021e-05
727	-3.77391	-3.77743	5.21747e-05
728	-3.77485	-3.77742	5.2223e-05
729	-3.7757	-3.77742	5.22049e-05
730	-3.77888	-3.77742	5.21715e-05
731	-3.77727	-3.77742	5.21006e-05
732	-3.7801	-3.77743	5.21577e-05
733	-3.77827	-3.77743	5.20994e-05
734	-3.77931	-3.77743	5.20917e-05
735	-3.77762	-3.77743	5.20215e-05
736	-3.77838	-3.77743	5.19668e-05
737	-3.77652	-3.77743	5.1911e-05
738	-3.77824	-3.77743	5.18522e-05
739	-3.77583	-3.77743	5.1827e-05
740	-3.77587	-3.77743	5.17998e-05
741	-3.77817	-3.77743	5.17396e-05
742	-3.7773	-3.77743	5.16701e-05
743	-3.77587	-3.77742	5.16428e-05
744	-3.77543	-3.77742	5.16431e-05
745	-3.78004	-3.77743	5.16932e-05
746	-3.77697	-3.77743	5.16276e-05
747	-3.77799	-3.77743	5.1564e-05
748	-3.77702	-3.77743	5.1498e-05
749	-3.77702	-3.77742	5.1432e-05
750	-3.77891	-3.77743	5.14014e-05
751	-3.77506	-3.77742	5.14299e-05
752	-3.77799	-3.77742	5.13671e-05
753	-3.77726	-3.77742	5.12994e-05
754	-3.77777	-3.77742	5.12334e-05
755	-3.78104	-3.77743	5.13892e-05
756	-3.77568	-3.77743	5.13734e-05
757	-3.77327	-3.77742	5.15983e-05
758	-3.7758	-3.77742	5.15745e-05
759	-3.7814	-3.77742	5.1773e-05
760	-3.77755	-3.77742	5.17051e-05
761	-3.77866	-3.77743	5.16625e-05
762	-3.77813	-3.77743	5.16029e-05
763	-3.77951	-3.77743	5.16076e-05
764	-3.77778	-3.77743	5.15421e-05
765	-3.77716	-3.77743	5.14759e-05
766	-3.77859	-3.77743	5.1431e-05
767	-3.78118	-3.77744	5.15951e-05
768	-3.78036	-3.77744	5.16678e-05
769	-3.77807	-3.77744	5.16072e-05
770	-3.77574	-3.77744	5.15877e-05
771	-3.77915	-3.77744	5.15686e-05
772	-3.77829	-3.77744	5.15134e-05
773	-3.77829	-3.77744	5.14585e-05
774	-3.77882	-3.77745	5.14229e-05
775	-3.77714	-3.77744	5.1358e-05
776	-3.78018	-3.77745	5.14124e-05
777	-3.77876	-3.77745	5.13739e-05
778	-3.77937	-3.77745	5.13672e-05
779	-3.77861	-3.77745	5.13227e-05
780	-3.77599	-3.77745	5.12913e-05
781	-3.77611	-3.77745	5.12544e-05
782	-3.77642	-3.77745	5.1206e-05
783	-3.77658	-3.77745	5.11525e-05
784	-3.77751	-3.77745	5.10873e-05
785	-3.7794	-3.77745	5.10826e-05
786	-3.77728	-3.77745	5.10181e-05
787	-3.77908	-3.77745	5.09951e-05
788	-3.77892	-3.77745	5.09645e-05
789	-3.7784	-3.77746	5.0914e-05
790	-3.77678	-3.77745	5.08567e-05
791	-3.7785	-3.77746	5.08097e-05
792	-3.77591	-3.77745	5.07828e-05
793	-3.77594	-3.77745	5.07545e-05
794	-3.77761	-3.77745	5.0691e-05
795	-3.77762	-3.77745	5.06277e-05
796	-3.77845	-3.77745	5.05794e-05
797	-3.77989	-3.77746	5.06082e-05
798	-3.77773	-3.77746	5.0546e-05
799	-3.77816	-3.77746	5.04903e-05
800	-3.77666	-3.77746	5.04371e-05
801	-3.77998	-3.77746	5.04727e-05
802	-3.7785	-3.77746	5.04265e-05
803	-3.77827	-3.77746	5.03738e-05
804	-3.77886	-3.77746	5.03412e-05
805	-3.77737	-3.77746	5.02788e-05
806	-3.77638	-3.77746	5.02345e-05
807	-3.77717	-3.77746	5.01736e-05
808	-3.77928	-3.77746	5.01619e-05
809	-3.77707	-3.77746	5.01023e-05
810	-3.77828	-3.77747	5.00507e-05
811	-3.77815	-3.77747	4.99961e-05
812	-3.77641	-3.77746	4.99513e-05
813	-3.77841	-3.77747	4.99035e-05
814	-3.77849	-3.77747	4.9858e-05
815	-3.77613	-3.77747	4.98239e-05
816	-3.77845	-3.77747	4.97774e-05
817	-3.77762	-3.77747	4.97168e-05
818	-3.77681	-3.77747	4.96626e-05
819	-3.77612	-3.77746	4.96292e-05
820	-3.7779	-3.77746	4.95715e-05
821	-3.7763	-3.77746	4.95313e-05
822	-3.77663	-3.77746	4.94814e-05
823	-3.7774	-3.77746	4.94213e-05
824	-3.77718	-3.77746	4.93626e-05
825	-3.77708	-3.77746	4.93049e-05
826	-3.77582	-3.77746	4.92851e-05
827	-3.77789	-3.77746	4.92282e-05
828	-3.77824	-3.77746	4.91776e-05
829	-3.77812	-3.77746	4.91247e-05
830	-3.77687	-3.77746	4.90707e-05
831	-3.77846	-3.77746	4.90263e-05
832	-3.77635	-3.77746	4.89856e-05
833	-3.77548	-3.77746	4.89842e-05
834	-3.77527	-3.77746	4.89955e-05
835	-3.77684	-3.77746	4.89423e-05
836	-3.77675	-3.77745	4.8891e-05
837	-3.77756	-3.77745	4.88327e-05
838	-3.77574	-3.77745	4.88174e-05
839	-3.77847	-3.77745	4.87742e-05
840	-3.77639	-3.77745	4.87326e-05
841	-3.77787	-3.77745	4.86772e-05
842	-3.77523	-3.77745	4.86908e-05
843	-3.7793	-3.77745	4.86824e-05
844	-3.77875	-3.77745	4.86488e-05
845	-3.77715	-3.77745	4.85926e-05
846	-3.78045	-3.77746	4.86642e-05
847	-3.77816	-3.77746	4.86138e-05
848	-3.77299	-3.77745	4.88413e-05
849	-3.7747	-3.77745	4.88915e-05
850	-3.77714	-3.77745	4.88354e-05
851	-3.77822	-3.77745	4.87864e-05
852	-3.77648	-3.77745	4.87425e-05
853	-3.78133	-3.77745	4.88973e-05
854	-3.77911	-3.77746	4.88787e-05
855	-3.77972	-3.77746	4.88934e-05
856	-3.77758	-3.77746	4.88365e-05
857	-3.77527	-3.77746	4.8846e-05
858	-3.77764	-3.77746	4.87896e-05
859	-3.77662	-3.77745	4.87424e-05
860	-3.77825	-3.77746	4.86944e-05
861	-3.77692	-3.77746	4.86418e-05
862	-3.77617	-3.77745	4.86082e-05
863	-3.77795	-3.77745	4.85553e-05
864	-3.77747	-3.77745	4.84991e-05
865	-3.77822	-3.77746	4.8451e-05
866	-3.77673	-3.77745	4.84023e-05
867	-3.77403	-3.77745	4.85074e-05
868	-3.77688	-3.77745	4.8456e-05
869	-3.77514	-3.77745	4.84729e-05
870	-3.77687	-3.77745	4.84217e-05
871	-3.77782	-3.77745	4.8368e-05
872	-3.77323	-3.77744	4.85539e-05
873	-3.77538	-3.77744	4.85559e-05
874	-3.78035	-3.77744	4.8614e-05
875	-3.77978	-3.77745	4.86317e-05
876	-3.77638	-3.77744	4.85913e-05
877	-3.77705	-3.77744	4.8538e-05
878	-3.77689	-3.77744	4.84869e-05
879	-3.77642	-3.77744	4.84458e-05
880	-3.77579	-3.77744	4.84271e-05
881	-3.77805	-3.77744	4.83771e-05
882	-3.77834	-3.77744	4.83329e-05
883	-3.77517	-3.77744	4.83466e-05
884	-3.7771	-3.77744	4.82934e-05
885	-3.77625	-3.77744	4.82574e-05
886	-3.77528	-3.77744	4.82646e-05
887	-3.77642	-3.77743	4.82237e-05
888	-3.77783	-3.77743	4.81715e-05
889	-3.7774	-3.77743	4.81173e-05
890	-3.77741	-3.77743	4.80633e-05
891	-3.77841	-3.77744	4.80217e-05
892	-3.7751	-3.77743	4.80389e-05
893	-3.77729	-3.77743	4.79853e-05
894	-3.77943	-3.77744	4.79835e-05
895	-3.78097	-3.77744	4.80924e-05
896	-3.78045	-3.77744	4.8156e-05
897	-3.77547	-3.77744	4.81525e-05
898	-3.77858	-3.77744	4.81155e-05
899	-3.77685	-3.77744	4.80664e-05
900	-3.77775	-3.77744	4.80143e-05
901	-3.77895	-3.77744	4.79903e-05
902	-3.77762	-3.77744	4.79375e-05
903	-3.77875	-3.77744	4.79062e-05
904	-3.77783	-3.77744	4.78551e-05
905	-3.77769	-3.77745	4.7803e-05
906	-3.77746	-3.77745	4.77502e-05
907	-3.77731	-3.77745	4.76978e-05
908	-3.78009	-3.77745	4.77342e-05
909	-3.77681	-3.77745	4.76867e-05
910	-3.77745	-3.77745	4.76343e-05
911	-3.77804	-3.77745	4.75865e-05
912	-3.778	-3.77745	4.75382e-05
913	-3.77915	-3.77745	4.75225e-05
914	-3.77871	-3.77745	4.74906e-05
915	-3.7757	-3.77745	4.74774e-05
916	-3.7769	-3.77745	4.74293e-05
917	-3.77633	-3.77745	4.73933e-05
918	-3.77794	-3.77745	4.73446e-05
919	-3.77775	-3.77745	4.72943e-05
920	-3.77819	-3.77745	4.72496e-05
921	-3.77676	-3.77745	4.72043e-05
922	-3.77722	-3.77745	4.71538e-05
923	-3.7793	-3.77745	4.71455e-05
924	-3.77942	-3.77745	4.71426e-05
925	-3.77733	-3.77745	4.70918e-05
926	-3.77739	-3.77745	4.7041e-05
927	-3.77803	-3.77745	4.69944e-05
928	-3.77848	-3.77745	4.69569e-05
929	-3.77703	-3.77745	4.69085e-05
930	-3.7806	-3.77746	4.69801e-05
931	-3.77946	-3.77746	4.6979e-05
932	-3.77645	-3.77746	4.69411e-05
933	-3.77954	-3.77746	4.69437e-05
934	-3.77666	-3.77746	4.69013e-05
935	-3.77509	-3.77746	4.69193e-05
936	-3.77704	-3.77746	4.68713e-05
937	-3.77532	-3.77745	4.68769e-05
938	-3.77701	-3.77745	4.68294e-05
939	-3.78082	-3.77746	4.69162e-05
940	-3.7766	-3.77746	4.68752e-05
941	-3.7758	-3.77745	4.68585e-05
942	-3.77535	-3.77745	4.68618e-05
943	-3.77732	-3.77745	4.68123e-05
944	-3.77937	-3.77745	4.68067e-05
945	-3.7779	-3.77746	4.67595e-05
946	-3.77482	-3.77745	4.67927e-05
947	-3.77391	-3.77745	4.68924e-05
948	-3.77578	-3.77745	4.68761e-05
949	-3.77728	-3.77745	4.6827e-05
950	-3.77661	-3.77745	4.6786e-05
951	-3.77843	-3.77745	4.67482e-05
952	-3.7796	-3.77745	4.67536e-05
953	-3.77538	-3.77745	4.67547e-05
954	-3.77723	-3.77745	4.67062e-05
955	-3.77822	-3.77745	4.66644e-05
956	-3.78105	-3.77745	4.67674e-05
957	-3.7781	-3.77745	4.67235e-05
958	-3.78041	-3.77745	4.67768e-05
959	-3.7785	-3.77746	4.67407e-05
960	-3.77632	-3.77745	4.67071e-05
961	-3.77626	-3.77745	4.6675e-05
962	-3.77828	-3.77745	4.66345e-05
963	-3.77758	-3.77745	4.65862e-05
964	-3.77912	-3.77746	4.65699e-05
965	-3.77926	-3.77746	4.65593e-05
966	-3.77983	-3.77746	4.65757e-05
967	-3.7774	-3.77746	4.65276e-05
968	-3.77751	-3.77746	4.64795e-05
969	-3.77641	-3.77746	4.64443e-05
970	-3.77817	-3.77746	4.64021e-05
971	-3.77815	-3.77746	4.63598e-05
972	-3.77826	-3.77746	4.63195e-05
973	-3.77563	-3.77746	4.63102e-05
974	-3.77703	-3.77746	4.62648e-05
975	-3.77824	-3.77746	4.62243e-05
976	-3.77631	-3.77746	4.6192e-05
977	-3.77617	-3.77746	4.61635e-05
978	-3.77947	-3.77746	4.61619e-05
979	-3.7763	-3.77746	4.61299e-05
980	-3.77571	-3.77746	4.61174e-05
981	-3.77831	-3.77746	4.60787e-05
982	-3.77811	-3.77746	4.60365e-05
983	-3.7815	-3.77746	4.61725e-05
984	-3.77901	-3.77746	4.61525e-05
985	-3.77898	-3.77747	4.61314e-05
986	-3.77821	-3.77747	4.60908e-05
987	-3.77807	-3.77747	4.60483e-05
988	-3.7776	-3.77747	4.60018e-05
989	-3.778	-3.77747	4.59584e-05
990	-3.77465	-3.77746	4.60003e-05
991	-3.77586	-3.77746	4.59823e-05
992	-3.77782	-3.77746	4.59373e-05
993	-3.77692	-3.77746	4.58944e-05
994	-3.77813	-3.77746	4.5853e-05
995	-3.77646	-3.77746	4.58182e-05
996	-3.77989	-3.77747	4.58367e-05
997	-3.77742	-3.77747	4.57908e-05
998	-3.77883	-3.77747	4.57651e-05
999	-3.77717	-3.77747	4.57203e-05
1000	-3.77363	-3.77746	4.58357e-05
