BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
472	-3.84418	-3.81479	0.000839506
473	-3.79662	-3.81475	0.000838609
474	-3.79922	-3.81472	0.000837479
475	-3.80488	-3.81469	0.000835972
476	-3.80685	-3.81468	0.000834378
477	-3.80256	-3.81465	0.000833015
478	-3.81186	-3.81465	0.000831293
479	-3.80949	-3.81464	0.000829627
480	-3.82042	-3.81465	0.000827986
481	-3.83122	-3.81468	0.000826982
482	-3.81048	-3.81467	0.000825312
483	-3.80795	-3.81466	0.00082372
484	-3.83073	-3.81469	0.000822688
485	-3.82144	-3.81471	0.000821109
486	-3.83811	-3.81476	0.00082083
487	-3.80472	-3.81473	0.000819404
488	-3.83026	-3.81477	0.000818342
489	-3.7908	-3.81472	0.000818134
490	-3.78138	-3.81465	0.000819289
491	-3.79746	-3.81461	0.000818368
492	-3.79124	-3.81457	0.000818082
493	-3.82936	-3.8146	0.000816973
494	-3.76377	-3.81449	0.000821773
495	-3.83116	-3.81453	0.000820802
496	-3.84296	-3.81459	0.000821147
497	-3.83187	-3.81462	0.000820231
498	-3.8373	-3.81467	0.000819847
499	-3.83045	-3.8147	0.000818813
500	-3.79167	-3.81465	0.00081847
501	-3.81113	-3.81464	0.000816866
502	-3.79673	-3.81461	0.000816019
503	-3.80087	-3.81458	0.000814853
504	-3.83131	-3.81461	0.000813913
505	-3.78506	-3.81456	0.000814402
506	-3.83383	-3.81459	0.000813683
507	-3.8244	-3.81461	0.000812308
508	-3.78582	-3.81456	0.000812683
509	-3.80292	-3.81453	0.000811408
510	-3.84307	-3.81459	0.000811744
511	-3.81179	-3.81458	0.000810174
512	-3.80198	-3.81456	0.000808966
513	-3.81741	-3.81456	0.000807408
514	-3.78553	-3.81451	0.000807811
515	-3.83272	-3.81454	0.000807016
516	-3.8159	-3.81455	0.000805456
517	-3.83112	-3.81458	0.000804536
518	-3.85041	-3.81465	0.000805951
519	-3.8102	-3.81464	0.000804444
520	-3.82598	-3.81466	0.000803192
521	-3.82069	-3.81467	0.000801734
522	-3.79337	-3.81463	0.000801236
523	-3.83755	-3.81468	0.000800901
524	-3.82463	-3.81469	0.000799597
525	-3.82711	-3.81472	0.000798424
526	-3.82186	-3.81473	0.000797021
527	-3.81879	-3.81474	0.000795546
528	-3.83164	-3.81477	0.000794683
529	-3.80438	-3.81475	0.000793423
530	-3.79483	-3.81471	0.000792816
531	-3.83351	-3.81475	0.000792112
532	-3.82075	-3.81476	0.000790704
533	-3.8033	-3.81474	0.000789512
534	-3.77086	-3.81466	0.000792298
535	-3.79503	-3.81462	0.000791667
536	-3.8304	-3.81465	0.000790737
537	-3.81784	-3.81466	0.000789287
538	-3.82454	-3.81467	0.000788033
539	-3.83748	-3.81472	0.000787707
540	-3.81725	-3.81472	0.000786262
541	-3.83922	-3.81477	0.000786111
542	-3.82057	-3.81478	0.000784734
543	-3.82521	-3.8148	0.000783524
544	-3.8064	-3.81478	0.000782236
545	-3.83565	-3.81482	0.000781737
546	-3.83416	-3.81485	0.000781107
547	-3.79429	-3.81482	0.000780584
548	-3.80716	-3.8148	0.000779284
549	-3.80439	-3.81478	0.000778096
550	-3.8152	-3.81478	0.000776681
551	-3.81602	-3.81479	0.000775275
552	-3.80171	-3.81476	0.000774232
553	-3.82124	-3.81478	0.000772921
554	-3.82649	-3.8148	0.000771815
555	-3.82797	-3.81482	0.000770789
556	-3.81242	-3.81482	0.000769415
557	-3.83472	-3.81485	0.000768863
558	-3.80204	-3.81483	0.000767828
559	-3.82085	-3.81484	0.00076653
560	-3.81654	-3.81484	0.000765167
561	-3.83581	-3.81488	0.000764716
562	-3.82026	-3.81489	0.000763415
563	-3.81766	-3.81489	0.000762075
564	-3.79342	-3.81486	0.000761674
565	-3.80917	-3.81485	0.000760392
566	-3.82653	-3.81487	0.000759329
567	-3.83242	-3.8149	0.000758621
568	-3.80636	-3.81488	0.000757434
569	-3.83334	-3.81492	0.000756797
570	-3.77893	-3.81485	0.000758097
571	-3.79403	-3.81482	0.000757646
572	-3.78868	-3.81477	0.000757698
573	-3.82198	-3.81478	0.00075648
