BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
6	5.46149	0.053688	0.0538682	0.00013901
6	5.52612	0.0540982	0.0539941	7.19636e-05
6	5.59076	0.0542738	0.0541037	0.00016264
6	5.65539	0.0542112	0.0542283	1.87553e-05
6	5.72002	0.0540556	0.0541426	4.52364e-05
6	5.78466	0.0543606	0.0546173	0.000112318
6	5.84929	0.0543419	0.0544316	3.85714e-05
6	5.91392	0.05484	0.0546903	5.2274e-05
6	5.97856	0.054785	0.054676	9.10669e-05
6	6.04319	0.0548463	0.0548918	0.000121152
6	6.10782	0.0547123	0.054911	8.28281e-05
6	6.17246	0.0549481	0.0548542	6.27321e-05
6	6.23709	0.0548093	0.054781	9.70825e-05
6	6.30172	0.0548488	0.0550503	8.47374e-05
