BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
470	1.46368	1.4638	5.03117e-06
471	1.46358	1.4638	5.04117e-06
472	1.46366	1.4638	5.03893e-06
473	1.46358	1.46379	5.04945e-06
474	1.46377	1.46379	5.039e-06
475	1.46371	1.46379	5.0317e-06
476	1.46381	1.46379	5.02129e-06
477	1.46369	1.46379	5.01532e-06
478	1.46379	1.46379	5.00484e-06
479	1.46375	1.46379	4.99511e-06
480	1.4637	1.46379	4.98877e-06
481	1.46387	1.46379	4.98094e-06
482	1.46384	1.46379	4.97152e-06
483	1.46387	1.46379	4.96393e-06
484	1.4639	1.46379	4.95813e-06
485	1.46382	1.46379	4.94826e-06
486	1.46389	1.46379	4.94201e-06
487	1.4637	1.46379	4.93596e-06
488	1.46366	1.46379	4.93322e-06
489	1.46343	1.46379	4.97808e-06
490	1.46359	1.46379	4.98441e-06
491	1.46362	1.46379	4.98699e-06
492	1.46359	1.46379	4.994e-06
493	1.46372	1.46379	4.98602e-06
494	1.46382	1.46379	4.97614e-06
495	1.46386	1.46379	4.96809e-06
496	1.46385	1.46379	4.95926e-06
497	1.464	1.46379	4.96676e-06
498	1.464	1.46379	4.97387e-06
499	1.46391	1.46379	4.96907e-06
500	1.46381	1.46379	4.95931e-06
501	1.46379	1.46379	4.94942e-06
502	1.46375	1.46379	4.94046e-06
503	1.46376	1.46379	4.93111e-06
504	1.46373	1.46379	4.92284e-06
505	1.46365	1.46379	4.92171e-06
506	1.46366	1.46379	4.91898e-06
507	1.46378	1.46379	4.90937e-06
508	1.46377	1.46379	4.89986e-06
509	1.46378	1.46379	4.89035e-06
510	1.46383	1.46379	4.88146e-06
511	1.46375	1.46379	4.87271e-06
512	1.4637	1.46379	4.86676e-06
513	1.46367	1.46379	4.8632e-06
514	1.46367	1.46379	4.85918e-06
515	1.46373	1.46379	4.85134e-06
516	1.4637	1.46379	4.84552e-06
517	1.46384	1.46379	4.83714e-06
518	1.4637	1.46379	4.83094e-06
519	1.46368	1.46379	4.82666e-06
520	1.46367	1.46379	4.82341e-06
521	1.46368	1.46379	4.81857e-06
522	1.46351	1.46379	4.8384e-06
523	1.46362	1.46379	4.84002e-06
524	1.46363	1.46379	4.8399e-06
525	1.46366	1.46379	4.83665e-06
526	1.46366	1.46379	4.83351e-06
527	1.46366	1.46379	4.83105e-06
528	1.46372	1.46379	4.82384e-06
529	1.46376	1.46379	4.81508e-06
530	1.46375	1.46379	4.80659e-06
531	1.46373	1.46379	4.79885e-06
532	1.46377	1.46379	4.79e-06
533	1.4638	1.46379	4.78108e-06
534	1.46361	1.46379	4.78332e-06
535	1.46369	1.46379	4.77808e-06
536	1.46373	1.46379	4.77044e-06
537	1.46381	1.46379	4.76176e-06
538	1.46374	1.46379	4.7536e-06
539	1.46379	1.46379	4.74478e-06
540	1.46393	1.46379	4.74325e-06
541	1.46396	1.46379	4.74489e-06
542	1.46381	1.46379	4.73632e-06
543	1.46389	1.46379	4.73143e-06
544	1.46388	1.46379	4.72573e-06
545	1.4638	1.46379	4.7171e-06
546	1.46375	1.46379	4.7089e-06
547	1.46392	1.46379	4.7068e-06
548	1.46402	1.46379	4.71629e-06
549	1.46385	1.46379	4.70888e-06
550	1.46379	1.46379	4.70031e-06
551	1.4638	1.46379	4.6918e-06
552	1.46377	1.46379	4.68338e-06
553	1.46382	1.46379	4.67514e-06
554	1.46373	1.46379	4.66801e-06
555	1.46381	1.46379	4.65979e-06
556	1.46375	1.46379	4.65202e-06
557	1.46381	1.46379	4.64385e-06
558	1.46386	1.46379	4.63725e-06
559	1.46379	1.46379	4.62895e-06
560	1.46381	1.46379	4.62089e-06
561	1.46379	1.46379	4.61266e-06
