BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
770	0.772942	0.778321	0.000169837
771	0.778459	0.778321	0.000169617
772	0.781053	0.778325	0.000169434
773	0.772109	0.778317	0.000169405
774	0.781934	0.778322	0.000169251
775	0.779231	0.778323	0.000169036
776	0.779026	0.778324	0.000168821
777	0.783851	0.778331	0.000168754
778	0.779956	0.778333	0.00016855
779	0.776422	0.77833	0.000168351
780	0.779183	0.778332	0.000168139
781	0.779717	0.778333	0.000167933
782	0.778156	0.778333	0.000167718
783	0.778714	0.778334	0.000167505
784	0.781908	0.778338	0.000167353
785	0.780292	0.778341	0.000167158
786	0.776271	0.778338	0.000166967
787	0.774745	0.778333	0.000166817
788	0.777353	0.778332	0.00016661
789	0.770073	0.778322	0.000166727
790	0.782848	0.778327	0.000166614
791	0.780297	0.77833	0.000166422
792	0.781999	0.778335	0.000166277
793	0.773762	0.778329	0.000166167
794	0.78555	0.778338	0.000166206
795	0.776205	0.778335	0.000166019
796	0.785443	0.778344	0.00016605
797	0.781711	0.778348	0.000165896
798	0.781234	0.778352	0.000165727
799	0.776347	0.778349	0.000165539
800	0.777394	0.778348	0.000165336
801	0.785176	0.778357	0.00016535
802	0.777027	0.778355	0.000165152
803	0.776308	0.778353	0.000164966
804	0.784271	0.77836	0.000164925
805	0.779094	0.778361	0.000164722
806	0.781662	0.778365	0.000164569
807	0.76873	0.778353	0.000164797
808	0.786845	0.778364	0.000164928
809	0.771133	0.778355	0.000164966
810	0.781965	0.778359	0.000164823
811	0.772951	0.778352	0.000164754
812	0.7808	0.778355	0.000164579
813	0.773445	0.778349	0.000164488
814	0.783529	0.778356	0.000164409
815	0.779745	0.778357	0.000164216
816	0.78173	0.778362	0.000164066
817	0.773918	0.778356	0.000163956
818	0.785911	0.778365	0.000164015
819	0.765504	0.77835	0.000164565
820	0.781173	0.778353	0.0001644
821	0.775685	0.77835	0.000164232
822	0.779897	0.778352	0.000164043
823	0.781208	0.778355	0.000163881
824	0.777635	0.778354	0.000163684
825	0.782433	0.778359	0.00016356
826	0.773484	0.778353	0.000163469
827	0.779223	0.778354	0.000163274
828	0.782466	0.778359	0.000163153
829	0.77542	0.778356	0.000162994
830	0.781891	0.77836	0.000162854
831	0.775667	0.778357	0.00016269
832	0.768263	0.778345	0.000162946
833	0.7829	0.77835	0.000162842
834	0.77595	0.778347	0.000162672
835	0.77591	0.778344	0.000162504
836	0.776342	0.778342	0.000162327
837	0.785645	0.778351	0.000162367
838	0.773324	0.778345	0.000162285
839	0.776506	0.778343	0.000162106
840	0.787386	0.778353	0.00016227
841	0.773658	0.778348	0.000162173
842	0.77972	0.778349	0.000161989
843	0.783008	0.778355	0.000161891
844	0.779258	0.778356	0.000161702
845	0.772036	0.778348	0.000161684
846	0.787519	0.778359	0.000161856
847	0.776824	0.778358	0.000161675
848	0.773615	0.778352	0.000161581
849	0.781318	0.778355	0.000161428
850	0.777748	0.778355	0.00016124
851	0.773054	0.778348	0.000161171
852	0.778153	0.778348	0.000160982
853	0.77676	0.778346	0.000160804
854	0.776575	0.778344	0.000160629
855	0.780446	0.778347	0.00016046
856	0.777157	0.778345	0.000160278
857	0.784437	0.778352	0.000160249
858	0.772345	0.778345	0.000160215
859	0.781263	0.778349	0.000160065
860	0.786375	0.778358	0.00016015
861	0.777616	0.778357	0.000159967
862	0.778433	0.778357	0.000159781
863	0.77505	0.778354	0.000159642
864	0.788354	0.778365	0.000159876
865	0.775161	0.778361	0.000159734
866	0.776916	0.77836	0.000159558
867	0.783661	0.778366	0.000159492
868	0.778057	0.778366	0.000159308
869	0.780833	0.778368	0.00015915
870	0.775662	0.778365	0.000158998
871	0.782502	0.77837	0.000158886
872	0.774448	0.778366	0.000158767
873	0.77181	0.778358	0.000158763
874	0.777322	0.778357	0.000158586
875	0.777027	0.778355	0.000158412
876	0.7813	0.778359	0.000158267
877	0.772751	0.778352	0.000158215
878	0.78609	0.778361	0.00015828
879	0.774253	0.778356	0.000158169
880	0.780798	0.778359	0.000158014
881	0.779723	0.778361	0.000157842
882	0.777786	0.77836	0.000157665
883	0.771215	0.778352	0.000157694
884	0.785028	0.77836	0.000157696
885	0.778194	0.778359	0.000157518
886	0.775466	0.778356	0.000157374
887	0.78109	0.778359	0.000157227
888	0.776393	0.778357	0.000157065
889	0.771249	0.778349	0.000157092
890	0.782681	0.778354	0.000156991
891	0.772113	0.778347	0.000156971
892	0.786599	0.778356	0.000157067
893	0.773758	0.778351	0.000156976
894	0.776774	0.778349	0.00015681
895	0.769927	0.77834	0.000156917
896	0.781312	0.778343	0.000156777
897	0.779104	0.778344	0.000156604
898	0.780193	0.778346	0.000156443
899	0.777651	0.778345	0.000156271
900	0.776375	0.778343	0.000156113
901	0.779129	0.778344	0.000155942
902	0.776693	0.778342	0.00015578
903	0.774313	0.778338	0.000155671
904	0.782333	0.778342	0.000155562
905	0.778212	0.778342	0.00015539
906	0.771472	0.778334	0.000155403
907	0.781664	0.778338	0.000155275
908	0.771269	0.77833	0.000155299
909	0.782539	0.778335	0.000155198
910	0.772283	0.778328	0.00015517
911	0.782386	0.778333	0.000155063
912	0.781729	0.778336	0.000154938
913	0.770791	0.778328	0.000154988
914	0.773043	0.778322	0.000154927
915	0.777399	0.778321	0.000154761
916	0.782649	0.778326	0.000154664
917	0.77053	0.778318	0.000154728
918	0.787332	0.778327	0.000154871
919	0.768157	0.778316	0.000155098
920	0.778918	0.778317	0.00015493
921	0.782848	0.778322	0.00015484
922	0.777141	0.778321	0.000154678
923	0.777493	0.77832	0.000154513
924	0.780379	0.778322	0.000154362
925	0.772869	0.778316	0.000154307
926	0.778113	0.778316	0.000154141
927	0.785736	0.778324	0.000154182
928	0.780795	0.778326	0.000154039
929	0.769088	0.778317	0.000154194
930	0.786778	0.778326	0.000154296
931	0.766878	0.778313	0.00015462
932	0.784584	0.77832	0.0001546
933	0.775119	0.778317	0.000154472
934	0.780309	0.778319	0.000154322
935	0.778093	0.778319	0.000154157
936	0.775616	0.778316	0.000154019
937	0.781575	0.778319	0.000153894
938	0.772807	0.778313	0.000153842
939	0.78007	0.778315	0.00015369
940	0.776935	0.778314	0.000153533
941	0.780119	0.778316	0.000153382
942	0.77592	0.778313	0.00015324
943	0.780278	0.778315	0.000153092
944	0.770634	0.778307	0.000153146
945	0.775901	0.778304	0.000153005
946	0.784065	0.77831	0.000152964
947	0.776339	0.778308	0.000152817
948	0.774028	0.778304	0.000152722
949	0.775	0.7783	0.000152601
950	0.77699	0.778299	0.000152447
951	0.777159	0.778298	0.000152291
952	0.777251	0.778297	0.000152135
953	0.780713	0.778299	0.000151997
954	0.773675	0.778294	0.000151915
955	0.78496	0.778301	0.000151916
956	0.780199	0.778303	0.00015177
957	0.77832	0.778303	0.000151611
958	0.77702	0.778302	0.000151459
959	0.771637	0.778295	0.00015146
960	0.787363	0.778305	0.000151597
961	0.778144	0.778304	0.000151439
962	0.773161	0.778299	0.000151376
963	0.780708	0.778302	0.00015124
964	0.774392	0.778297	0.000151137
965	0.791916	0.778312	0.000151638
966	0.777262	0.778311	0.000151485
967	0.771494	0.778303	0.000151492
968	0.784908	0.77831	0.000151489
969	0.781388	0.778313	0.000151366
970	0.775751	0.778311	0.000151233
971	0.782116	0.778315	0.000151128
972	0.777617	0.778314	0.000150974
973	0.785271	0.778321	0.000150988
974	0.765455	0.778308	0.00015141
975	0.784239	0.778314	0.000151377
976	0.775903	0.778312	0.000151242
977	0.777072	0.77831	0.000151093
978	0.77561	0.778308	0.000150963
979	0.78853	0.778318	0.00015117
980	0.767995	0.778307	0.000151382
981	0.783238	0.778312	0.000151311
982	0.777524	0.778312	0.000151159
983	0.772465	0.778306	0.000151122
984	0.779983	0.778307	0.000150978
985	0.778367	0.778307	0.000150825
986	0.772736	0.778302	0.000150778
987	0.784429	0.778308	0.000150753
988	0.778489	0.778308	0.000150601
989	0.765816	0.778296	0.000150977
990	0.790681	0.778308	0.000151342
991	0.776566	0.778306	0.0001512
992	0.773666	0.778302	0.000151119
993	0.779552	0.778303	0.000150972
994	0.785742	0.77831	0.000151006
995	0.773873	0.778306	0.00015092
996	0.777806	0.778305	0.000150769
997	0.775689	0.778303	0.000150641
998	0.776486	0.778301	0.000150501
999	0.78036	0.778303	0.000150365
1000	0.779118	0.778304	0.000150216
